mid,smiles,ref_smiles,IsValid,QED,SAs,GSK3,IsNovel,IsSuccess
209,CN(c1cccc2c(Oc3ccc(C(F)(F)F)nc3)c(C(=O)O)cnc12)S(C)(=O)=O,0,True,0.64,2.79,0.15,True,False
210,Cc1cnc(NC2CCN(C)C2)nc1-c1c[nH]c2ccc(C#N)cc12,0,True,0.77,3.09,0.48,True,False
211,CN1CCN(Cc2cccc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2)CC1,0,True,0.7,2.26,0.77,True,True
212,CC1CCN(S(=O)(=O)c2ccc(-c3cncc(NC4CCCC4)n3)cc2)CC1,0,True,0.82,2.32,0.18,True,False
213,CNC(=O)N1CCC(CNc2nc(Nc3ccc(C(=O)N4CCC(OC)CC4)cc3)ncc2C(F)(F)F)CC1,0,True,0.48,2.78,0.66,True,False
214,Nc1n[nH]c2ccc(-c3cnc4ccccc4c3)cc12,0,True,0.55,2.13,0.75,True,False
215,COc1ccc(OC)c(C=C2C(=O)Nc3ccc(C(=O)NCCc4ccccc4)cc32)c1,0,True,0.55,2.17,0.55,True,False
216,NC1C(=O)Nc2ccc(F)cc2C1=C1C(=O)Nc2ccccc21,0,True,0.65,3.1,0.42,True,False
217,Cc1csc(NC(=O)Cc2cccc3ccccc23)c1C(N)=O,0,True,0.77,2.1,0.01,False,False
218,CN(c1ncnc2[nH]ccc12)C1CC2CC(CN(C)C)C2C1,0,True,0.94,4.18,0.65,True,False
219,COCc1cccc(Nc2nccc(Nc3ccc(F)cc3)n2)c1,0,True,0.71,2.04,0.69,True,True
220,Cc1cc(C)cc(Nc2nccc(N3CCN(c4ccccc4)CC3)n2)c1,0,True,0.76,2.08,0.59,True,True
221,CN1CCN(c2ncnc3[nH]ccc23)CC12CC2,0,True,0.82,3.27,0.69,True,True
222,CNc1ccc(C=Cc2c[nH]c3ncccc23)c(OC)c1,0,True,0.76,2.4,0.46,True,False
223,CCOc1ccc(Nc2ncc(C(F)(F)F)c(Nc3cccc(OCC)c3)n2)cc1,0,True,0.48,2.23,0.82,False,False
224,O=C1Nc2ccc([N+](=O)[O-])cc2C1=Cc1ccccc1O,0,True,0.5,2.24,0.62,True,False
225,C=C(c1cc(-c2cnc3[nH]ccc3c2)ccn1)N1CCN(C)CC1,0,True,0.81,2.74,0.52,True,True
226,CN(c1ccccc1-c1c[nH]c2ncccc12)C(C)(C)CN,0,True,0.78,2.67,0.73,True,True
227,COc1ccc(F)c(Nc2nccc(NCc3ccco3)n2)c1,0,True,0.72,2.24,0.43,True,False
228,OCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,0,True,0.8,2.19,0.73,True,True
229,CC(C)(C)c1c[nH]c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc12,0,True,0.68,2.54,0.58,True,True
230,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,0,True,0.55,2.55,0.53,False,False
231,CCCCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCN(C(=O)C(C)N)CC4)cc3)n2)cc1,0,True,0.38,2.78,0.75,True,False
232,CCN1CCCCC1CNc1nc(-c2c[nH]c3ncc(Cl)cc23)ncc1F,0,True,0.69,3.18,0.5,True,False
233,O=C1Nc2ccccc2C1=Cc1c[nH]c2ncccc12,0,True,0.66,2.31,0.72,False,True
234,c1ccc2c(C3CCCNCC3)c[nH]c2c1,0,True,0.75,2.52,0.1,True,False
235,CC(C)Cn1cc(-c2ccnc(NC(C)c3cnn(C)c3)n2)cn1,0,True,0.75,3.12,0.52,True,True
236,COCCN1CCCC(C)(Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)C1,0,True,0.66,3.47,0.45,True,False
237,Cc1ccc2c(c1)C(=Cc1oc3c(c1C)CCCC3)C(=O)N2,0,True,0.8,2.75,0.58,False,True
238,Cc1c(Br)c(=O)n(C2CC2)c2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc12,0,True,0.63,2.56,0.71,True,True
239,CC(=O)Nc1ccccc1-c1ccc2[nH]nc(NC(=O)C3CCCCC3)c2c1,0,True,0.62,2.23,0.75,True,True
240,COc1cccc(CNc2nccc(-c3cccc(S(=O)(=O)C4CCCC4)c3)n2)c1,0,True,0.6,2.32,0.53,True,False
241,CN(C)CC(=O)Nc1cccc(-c2c(C#N)c3c(N)ncnc3n2C)c1,0,True,0.74,2.62,0.56,True,True
242,Cn1cc(C2=C(c3ccccc3N3CCOCC3)C(=O)NC2=O)c2ccccc21,0,True,0.7,2.41,0.87,True,True
243,O=C(O)c1cccc(Nc2nccc(N3CCc4ccccc4C3)n2)c1,0,True,0.75,2.16,0.62,True,True
244,CC(C)CN1CCN(c2ncnc3[nH]ccc23)CC12CC2,0,True,0.94,3.42,0.69,True,True
245,Cc1[nH]c(C=C2C(=O)Nc3ccc(Cl)cc32)c(C)c1C(=O)NCCCN1CCN(C)CC1,0,True,0.46,2.63,0.6,False,False
246,Cc1ccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1C,0,True,0.69,2.17,0.71,True,True
247,CC(C)CNc1ccnc(Nc2ccc(OC3CCCCC3)cc2)n1,0,True,0.74,2.24,0.6,True,True
248,O=C1Nc2ccc(CCCl)cc2C1=Cc1ccco1,0,True,0.69,2.46,0.6,False,True
249,CC1CC(Nc2cccc(-c3nccc(Nc4ccc(Cl)cc4)n3)c2)CCN1,0,True,0.56,3.14,0.44,True,False
250,Cc1cccc(-c2ccnc(NC3CC3)n2)c1,0,True,0.87,1.92,0.7,True,True
251,O=C(Nc1cccc(Nc2nccc(-c3ccccc3)n2)c1)c1cccc(O)c1,0,True,0.46,1.96,0.84,True,False
252,Nc1nc(C(=O)Nc2cnccc2F)c(Br)s1,0,True,0.89,2.68,0.15,True,False
253,Cc1nc(C)c(-c2ccnc(NCc3cccc(F)c3)n2)s1,0,True,0.79,2.27,0.5,True,False
254,O=C(Nc1cccc(F)c1)c1ccnc(Nc2cccc(Cl)c2)n1,0,True,0.74,1.97,0.55,False,True
255,CCCCCCc1c[nH]c2ncnc(N3CCC(C)(C(=O)NC)CC3)c12,0,True,0.74,2.79,0.4,True,False
256,O=C(c1cc(-c2ccc3c(c2)CCN(CCN2CCOCC2)CC3)c[nH]1)N1CCSCC1,0,True,0.75,2.69,0.23,True,False
257,C=C(Nc1cnc2[nH]cc(-c3cnc(N(C)C)nc3)c2c1)C1CC1,0,True,0.75,2.99,0.69,True,True
258,CN(C(=O)O)C1CCN(c2ncnc3[nH]ccc23)C1,0,True,0.85,3.08,0.56,True,True
259,CC(C)(C)c1cccc(-c2ccc(-c3ccc(C(N)=O)cc3F)c3ncnc(N)c23)c1,0,True,0.49,2.49,0.61,True,False
260,CCn1c(=O)c2cnc(Nc3ccc4c(c3)CNCC4)nc2n1-c1ccc(C2CC2)cc1,0,True,0.51,2.85,0.54,True,False
261,CN(C)c1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,0,True,0.71,2.01,0.72,True,True
262,Nc1ncnc2c1c(C1CCNCC1)nn2CC1=Cc2ccccc2C1,0,True,0.76,3.02,0.5,True,False
263,COC(=O)c1ccc(-c2ccnc(Nc3cccc(NC(C)=O)c3)n2)s1,0,True,0.67,2.24,0.83,True,True
264,COc1ccc(Nc2ncc(F)c(NCCc3cccs3)n2)cc1,0,True,0.68,2.17,0.58,True,True
265,Cc1cccc(-n2c(-c3ccncn3)n[nH]c2=O)c1C,0,True,0.77,2.44,0.25,True,False
266,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(NC(C)(C)C)nc2)c1,0,True,0.58,2.59,0.57,True,False
267,O=C(c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)N1CCN(C(=O)C2CC2)CC1,0,True,0.67,2.1,0.76,True,True
268,CN1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,0,True,0.71,2.27,0.76,True,True
269,c1nc(Nc2ccc3c(c2)OCO3)c2ccncc2n1,0,True,0.77,2.22,0.25,True,False
270,Cc1cc(Nc2ncc(Br)c(Nc3ccccc3)n2)n(C)n1,0,True,0.74,2.37,0.59,True,True
271,COCC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,0,True,0.64,2.78,0.62,True,True
272,Cc1nc(C2CC2)nc2c1C(c1cccc(F)c1)C(C#N)C(=N)O2,0,True,0.92,3.9,0.07,True,False
273,CN(C)C(=O)N(C)c1ccnc(Nc2ccc3c(c2)OCO3)n1,0,True,0.93,2.54,0.58,True,True
274,Cc1nc(Nc2nccc(-c3cccnc3)n2)cc(N2CCN(CCN)CC2)n1,0,True,0.65,2.55,0.62,True,True
275,Cc1cc(C)cc(OCC(=O)Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3)c1,0,True,0.84,2.55,0.49,True,False
276,CCOC(=O)CCc1c(C=C2C(=O)Nc3ccc(OC(F)(F)F)cc32)[nH]c2c1CCCCC2,0,True,0.35,2.87,0.51,True,False
277,Nc1ncnc2c1cnn2-c1cccc(C(=O)NC2CCNC2)c1,0,True,0.65,2.86,0.4,True,False
278,CCCCCCNC(=O)c1cn(-c2ccc3[nH]ncc3c2)nn1,0,True,0.66,2.4,0.53,True,True
279,O=C(NC1CCC(O)CC1)N1CCCC(c2ccnc3[nH]ccc23)C1,0,True,0.78,3.05,0.4,True,False
280,COc1ccc(Nc2nccc(C(=O)N3CCCc4ccccc43)n2)cc1OC,0,True,0.71,2.22,0.59,True,True
281,CCn1c(=O)ccc2cnc(Nc3ccc4c(c3)CCNC43CC3)nc21,0,True,0.76,3.25,0.56,True,True
282,CC(Nc1nccc(-c2ccncc2)n1)c1nccs1,0,True,0.8,2.84,0.5,True,False
283,CN1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12,0,True,0.76,3.7,0.52,True,True
284,c1cc(OCCN2CCNCC2)cc(-c2cnc3[nH]cc(-c4cnccn4)c3c2)c1,0,True,0.52,2.59,0.6,True,False
285,CC1(C)COC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CC4)n3)[nH]2)OC1,0,True,0.65,2.85,0.66,False,True
286,O=C(O)c1cnc(Nc2ccc(C3CC3)cc2)nc1C1CCCCN1C(=O)[O-],0,True,0.82,3.19,0.52,True,True
287,Nc1ncc(-c2cc(F)cc(F)c2)nc1-c1ccc(Cl)c(F)c1,0,True,0.75,2.34,0.32,True,False
288,Cc1cnc(Nc2cnn(CC(F)F)c2)nc1NC1CCN(CC(=O)N2CCCCC2)CC1,0,True,0.62,2.8,0.52,True,True
289,CCc1[nH]c(Nc2c(Cl)cc(Cl)cc2Cl)nc2nccc1-2,0,True,0.69,2.79,0.41,True,False
290,CCCC(C)NC(=O)c1cnc(Nc2ccccc2)nc1C(F)(F)F,0,True,0.82,2.67,0.58,True,True
291,Nc1n[nH]c2c(F)c(Cl)c(F)c(-c3ccc(N)nc3)c12,0,True,0.6,3.07,0.53,True,False
292,Cn1nc(N)c2c1CCN(c1ccnc3[nH]ccc13)C2,0,True,0.7,2.96,0.54,True,True
293,Cc1cc(Nc2nccc(C)n2)cc(-c2cc(C#N)c(C)o2)c1,0,True,0.78,2.63,0.56,True,True
294,CCc1ccc(Nc2nccc(C(=O)Nc3ccccc3OC)n2)cc1,0,True,0.7,1.93,0.52,True,True
295,O=C(O)CCCC1CN=CC(NC(=O)c2n[nH]c3ccc(-c4cncc(Cl)c4)cc23)=N1,0,True,0.54,3.71,0.5,True,False
296,O=C(O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc2c1=O,0,True,0.4,2.68,0.55,True,False
297,Cc1ccc(Nc2ncc(Br)c(NC(CO)C(C)C)n2)cc1C,0,True,0.71,2.85,0.59,True,True
298,CC(N)c1ccc(-c2cc3c(NC4CCOCC4)ncnc3o2)cc1,0,True,0.76,3.07,0.65,True,True
299,Nc1ncc(C(=O)Nc2n[nH]c3ccccc23)s1,0,True,0.65,2.4,0.47,True,False
300,Cc1c(Cl)cccc1-c1nnc(SCc2cccc3ccccc23)o1,0,True,0.41,2.14,0.16,True,False
301,CC(=O)N1CCc2c(sc(NC(=O)c3cccc4ccccc34)c2C#N)C1,0,True,0.74,2.27,0.2,False,False
302,CC(C)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4c(c3)OCCO4)n2)cc1,0,True,0.53,2.42,0.71,True,False
303,CC1(C)C(=O)Nc2ccc(-c3ccnc4[nH]ccc34)cc21,0,True,0.72,2.55,0.64,True,True
304,COc1ccc(Nc2nccc(C(=O)NCc3ccccc3)n2)cc1,0,True,0.72,1.83,0.46,True,False
305,CC(C)(C)n1cc(-c2c[nH]c3ncccc23)cn1,0,True,0.71,2.61,0.7,True,True
306,Oc1ccc(Nc2ncnc3nc(CC4CC4)[nH]c23)cc1,0,True,0.64,2.5,0.37,True,False
307,COc1ccc(NC(=O)c2n[nH]c3ccc(-c4cncc(CN5CCOCC5)c4)cc23)cn1,0,True,0.47,2.55,0.58,True,False
308,CCOc1nc(C(=O)NCc2ccc3c(c2)OCO3)cc(N)c1C#N,0,True,0.85,2.45,0.68,True,True
309,O=C1Nc2cc(Cl)ccc2C1=Cc1ccc(N2CCNCC2)s1,0,True,0.82,2.69,0.46,True,False
310,c1ccc(N2CCN(c3ncnc4[nH]c(C5=CC=CC5)cc34)CC2)nc1,0,True,0.79,2.81,0.42,True,False
311,Cn1ncc(-c2ccnc(NC3CCC(N)CC3)n2)c1CC1CCCCC1,0,True,0.84,2.78,0.68,True,True
312,CC(O)CNc1nccc(-c2cn(C(C)C)nc2-c2ccc(F)cc2)n1,0,True,0.71,2.98,0.73,True,True
313,CC(=O)c1cccc(Nc2nccc(C(=O)N3CCC(C)CC3)n2)c1,0,True,0.87,2.17,0.53,True,True
314,CC(C)c1c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)cnn1C,0,True,0.57,2.78,0.53,True,False
315,Cn1c(N2CCCC(c3ccc(F)cc3)C2)nc(-c2ccncn2)cc1=O,0,True,0.71,2.92,0.67,True,True
316,COCc1cccc(Nc2nccc(Nc3ccc(N4CCOCC4)cc3)n2)c1,0,True,0.63,2.24,0.67,True,True
317,COC(=O)c1cc(OC)cc(OC)c1Nc1ncc(Cl)c(Nc2ccc(C3CC3)cc2)n1,0,True,0.44,2.5,0.63,True,False
318,Cc1[nH]c(C=C2C(=O)Nc3ccc(C(=O)O)cc32)c(C)c1C(=O)O,0,True,0.65,2.52,0.75,False,True
319,N#Cc1cccc(-c2c[nH]c3nccc(OCC4CCCNC4)c23)c1,0,True,0.77,3.09,0.7,True,True
320,O=C(NCc1ccc(F)cc1)N1CCCC(Nc2ncnc3[nH]ccc23)C1,0,True,0.66,2.83,0.46,True,False
321,N#CCCC(=O)N1CCC(Oc2ccc3[nH]nc(-c4ccnc(N)n4)c3c2)CC1,0,True,0.68,2.77,0.34,True,False
322,CC1CCCN(C(=O)CC#N)C1c1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)n2)[nH]1,0,True,0.36,3.52,0.75,True,False
323,CN(CC=CC=O)C1COC2C(Nc3nccc(-c4ccc(O)cc4)n3)COC12,0,True,0.54,4.21,0.53,True,False
324,CC1CCCC(C)C1N(C)c1ncnc2[nH]ccc12,0,True,0.9,3.65,0.64,True,True
325,COc1ccc(C2=CC(=C3C(=O)Nc4ccc(F)cc43)OC2(C)C)cc1,0,True,0.82,2.56,0.61,True,True
326,COc1cc(Nc2nccc(N3CCc4cc(C)ccc43)n2)cc(OC)c1OC,0,True,0.67,2.38,0.58,True,True
327,CC(C)(C)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,0,True,0.58,2.29,0.86,True,False
328,CN1CCC(N(C)S(=O)(=O)c2ccc(Nc3nccc(Nc4ccc(F)cc4)n3)cc2)CC1,0,True,0.54,2.42,0.63,True,False
329,N#CCNC(=O)c1ccc(Nc2ncc3c(n2)C2CC2C(c2ccccc2)N3)cc1,0,True,0.57,3.62,0.56,True,False
330,CC(=O)NC1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0,True,0.66,3.25,0.69,True,True
331,Cn1cnc(-c2c[nH]c3ncc(Br)cc23)n1,0,True,0.74,2.81,0.54,True,True
332,COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,0,True,0.88,2.56,0.77,False,True
333,O=C1NC(=O)C(c2cn(CCCN3CCOCC3)c3ccccc23)=C1C(F)(F)F,0,True,0.77,2.76,0.87,True,True
334,Cc1nc(Nc2ccc(Cl)c(Cl)c2)ncc1-c1ccncc1,0,True,0.74,2.14,0.43,True,False
335,NC(=O)Nc1cnc2[nH]cc(-c3ccccc3Cl)c2c1,0,True,0.67,2.24,0.57,True,True
336,Cc1cc(Nc2nc(C(C)C)nc3ccccc23)n[nH]1,0,True,0.76,2.36,0.55,True,True
337,O=c1cc(-c2ccncc2)nc(Nc2cccc(O)c2)[nH]1,0,True,0.68,2.42,0.43,True,False
338,CCN(C)C1CCN(Cc2ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc2)CC1,0,True,0.58,2.31,0.13,True,False
339,CN1CCC(Oc2cccc3[nH]nc(-c4c[nH]c5ncccc45)c23)C1,0,True,0.6,3.16,0.7,True,False
340,COc1ccc(-c2ccc3c(N)c(C#N)nnc3c2)cc1,0,True,0.78,2.3,0.17,True,False
341,NCc1ccc(Nc2nccc(-c3ccccc3F)n2)cc1,0,True,0.77,1.94,0.76,True,True
342,CC(=O)N1CCCC(n2nc(C)c3c(N)ncnc32)C1,0,True,0.83,2.97,0.65,True,True
343,COc1ccc2nc3c(cc2c1)c(NC(=O)C(C)C)nn3CCN1CCOCC1,0,True,0.69,2.5,0.29,True,False
344,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0,True,0.78,1.87,0.64,True,True
345,COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1,0,True,0.74,2.08,0.61,True,True
346,COc1cccc(C=C2SC(=Nc3cc(C)ccc3Cl)NC2=O)c1,0,True,0.82,2.74,0.63,True,True
347,Cc1cc(-c2ccc3c(N)n[nH]c3c2)ccc1S(C)=O,0,True,0.76,3.05,0.6,True,True
348,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CCC2)C1,0,True,0.7,3.32,0.58,True,True
349,COc1cccc(C=C2SC(=Nc3ccccc3OC)NC2=O)c1,0,True,0.86,2.62,0.62,False,True
350,NC1(CO)C=CC(c2ncnc3[nH]ccc23)=C(Cl)C1,0,True,0.78,4.04,0.53,True,False
351,Cc1cc(NCc2cccnc2)n2ncc(-c3ccccc3)c2n1,0,True,0.62,2.18,0.48,True,False
352,Nc1nccc2scc(-c3ccc(C(=O)N4CCC4)cc3)c12,0,True,0.79,2.19,0.49,True,False
353,Cc1ccc(-c2nnc(SCc3ccc(C#N)cc3)o2)cc1,0,True,0.68,2.03,0.72,False,True
354,CCn1cc(C=C2C(=O)Nc3ccc(Br)cc32)c2ccccc21,0,True,0.64,2.3,0.64,True,True
355,CCNc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1Cl,0,True,0.88,2.17,0.64,True,True
356,COCCOc1ccc(Nc2nccc(Nc3ccccc3C(C)=O)n2)cc1,0,True,0.43,2.15,0.75,True,False
357,CC1CN(C(=O)c2csc(NC(=O)c3ccc(F)cc3)n2)CC(C)N1,0,True,0.88,3.02,0.08,True,False
358,Cc1nc(C)c(-c2ccnc(Nc3ccccc3)n2)s1,0,True,0.79,2.11,0.89,True,True
359,NC1CCC(Nc2nccc(-n3ccc4c(OCC(=O)N5CCOCC5)cccc43)n2)CC1,0,True,0.59,2.72,0.52,True,False
360,CCc1nc(C)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1,0,True,0.71,2.47,0.9,True,True
361,CC(=O)c1cccc(NC(=O)c2c(C)c(C)n(C)c2C)c1,0,True,0.88,2.08,0.02,True,False
362,Cc1cccc(C)c1-c1ccc2c(NC(=O)C3CC3C(=O)O)n[nH]c2c1,0,True,0.67,3.17,0.66,True,True
363,CN(C)CCOc1ccc(-c2ccnc(NC3Cc4ccccc4C3)n2)cn1,0,True,0.68,2.48,0.61,True,True
364,C=C(NC1CCC(CC)CC1)c1n[nH]c2ccc(-c3cncc(CN4CCCC4)c3)cc12,0,True,0.5,2.77,0.65,True,False
365,CCc1ccc(-c2nn3c(NC4CCCC4)cccc3c2-c2ccnc(NC3CC3)n2)cc1,0,True,0.37,2.65,0.69,True,False
366,CC1CN(c2ncnc3[nH]ccc23)CC(C)N1Cc1cccc(N)c1,0,True,0.72,3.36,0.62,True,True
367,COC(=O)c1ccc(Nc2cc(NCc3cccnc3)n3ncc(Br)c3n2)cc1,0,True,0.43,2.45,0.67,True,False
368,COc1ccc(C=C2SC(=Nc3ccc(F)cc3)NC2=O)cc1C,0,True,0.86,2.68,0.55,False,True
369,CC(O)CNc1ccnc(Nc2ccc(F)cc2)n1,0,True,0.77,2.54,0.62,True,True
370,COC(=O)c1cnc(Nc2ccc(C#N)cc2)nc1C(F)(F)F,0,True,0.87,2.33,0.58,True,True
371,CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4ccc(C)cc4)cc32)c1C,0,True,0.4,2.62,0.56,True,False
372,COc1cccc(Nc2nccc(Nc3cccc(C)c3)n2)c1,0,True,0.74,1.95,0.74,True,True
373,CC(=O)c1cccc(Nc2ncc(C(=O)NC3CC3)c(C)n2)c1,0,True,0.83,2.08,0.55,True,True
374,Nc1ncc(-c2cc(O)cc(OCCN3CCCCC3)c2)nc1C(=O)NCC1CCC1,0,True,0.6,2.56,0.45,True,False
375,Cc1ccc(Nc2nccc(C(F)(F)F)n2)cc1,0,True,0.89,1.96,0.56,True,True
376,COCC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,0,True,0.5,3.0,0.92,True,False
377,CC1(C(=O)Nc2ccc(-c3ccnc4[nH]ccc34)cc2)CCNCC1,0,True,0.69,2.5,0.51,True,True
378,O=C(c1ccc(-c2c[nH]c3ncccc23)cc1)N1CCN(C(=O)CC2CCOCC2)CC1,0,True,0.69,2.41,0.7,True,True
379,CCOc1ccc2c(C3=C(Cl)C(=O)NC3=O)cn(C)c2c1,0,True,0.88,2.53,0.8,True,True
380,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccccc2)nc1C(F)(F)F,0,True,0.65,2.19,0.6,True,True
381,Cc1cnc(-c2ccnc(NC3CCC(C)CC3)n2)s1,0,True,0.93,2.53,0.62,True,True
382,Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)N1CCC(C=O)CC1,0,True,0.59,2.79,0.69,True,False
383,Nc1ncc(Nc2nccc(Cl)n2)cc1OC1CC1,0,True,0.83,2.6,0.54,True,True
384,Cn1cc(Nc2nccc(C(F)(F)F)n2)cn1,0,True,0.88,2.46,0.56,True,True
385,C#Cc1cnn(C2CCN(c3ncnc4[nH]ccc34)C2)c1,0,True,0.72,3.53,0.6,True,True
386,CN(C)CC1CCC(Nc2ccc3nccc(-c4cnn(C)c4)c3c2)CC1,0,True,0.74,2.51,0.2,True,False
387,Cc1noc(C)c1Cn1cc(-c2ccnc(NC3CCC(C(=O)N(C)C)CC3)n2)cn1,0,True,0.65,2.77,0.56,True,True
388,Cc1cc(Cl)cc(C)c1Nc1cc(-c2ccncc2)cc(Cl)n1,0,True,0.61,2.34,0.4,True,False
389,Cc1ccc(S(=O)(=O)C2CC(N(C)c3ncnc4[nH]ccc34)C2)s1,0,True,0.77,3.07,0.63,True,True
390,CCCCOc1ncnc2[nH]cc(-c3cccc(C)c3)c12,0,True,0.72,2.36,0.76,True,True
391,Cc1ccc(Nc2ncc(F)c(NCc3ccco3)n2)cc1C,0,True,0.74,2.23,0.62,True,True
392,Cc1nn(C)c(C)c1Nc1nc(Nc2cc(N)cc(F)c2)ncc1Cl,0,True,0.61,2.62,0.68,True,True
393,CC1CN(c2nc(-c3cccc(F)c3)c(-c3ccnc(NC4CC4)n3)s2)CC(C)O1,0,True,0.64,3.38,0.67,True,True
394,COc1cc(Nc2ncc3c(n2)N(C2CCNC2)CCO3)ccc1F,0,True,0.88,3.13,0.59,True,True
395,CCOc1nc(Nc2ccc(C#N)cc2)ncc1C(F)(F)F,0,True,0.94,2.35,0.6,True,True
396,Cc1cc(O)ccc1-n1ccc2cnc(Nc3ccccc3)nc21,0,True,0.6,2.26,0.63,True,False
397,COCCNc1nc(Nc2ccc3c(c2)NC(=O)C3)ncc1C(F)(F)F,0,True,0.68,2.62,0.67,True,True
398,Nc1nccc(-c2nc(Nc3cccc(Cl)c3)n[nH]2)n1,0,True,0.68,2.43,0.47,True,False
399,COC(=O)c1ccc(CNc2ccc3nnc(-c4cccc(F)c4F)n3n2)o1,0,True,0.53,2.6,0.18,True,False
400,Cc1cc(NC(=O)c2ccc(C3CCNCC3)cc2)ccc1N1CCCN(C)CC1,0,True,0.81,2.21,0.09,True,False
401,COc1cccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)c1,0,True,0.73,1.98,0.78,True,True
402,CC(N)CCNC(=O)c1ccc(-c2ccncc2)cc1,0,True,0.87,2.28,0.43,True,False
403,COc1ccc(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)cc1OC,0,True,0.73,2.0,0.77,True,True
404,COc1ccc(Nc2nc(N)c(C(=O)c3cccc(OC)c3)s2)cc1,0,True,0.66,2.07,0.86,False,True
405,O=C(Nc1c[nH]c2ccccc12)c1cccc(-c2ccncc2)c1,0,True,0.59,1.94,0.42,True,False
406,Cc1ccc(Nc2ncc(F)c(Nc3ccc(C)c(C)c3)n2)cc1,0,True,0.71,2.0,0.71,True,True
407,CNc1nc(Nc2ccc(C(N)=O)cc2F)ncc1Cl,0,True,0.8,2.28,0.61,True,True
408,Cc1cnc(NC2CCN(c3ncnc4[nH]ccc34)C2)nc1,0,True,0.77,3.08,0.58,True,True
409,CN(C)CC1Cc2cc(-c3cnc4[nH]cc(-c5ccc(C(=O)O)cc5)c4c3)ccc2N(C)C1,0,True,0.47,3.09,0.54,True,False
410,Cc1cnc(Nc2ccc3[nH]cc(C(N)=O)c3c2)o1,0,True,0.67,2.6,0.23,True,False
411,CNc1nc(Nc2cncc(F)c2)nc2c1c(C)cn2C,0,True,0.77,2.79,0.3,True,False
412,Nc1n[nH]c2cccc(-c3ccco3)c12,0,True,0.63,2.36,0.47,True,False
413,C=C(F)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)c3c(N)ncnc32)C1,0,True,0.27,3.34,0.66,True,False
414,COc1cccc(F)c1Nc1nccc(Nc2ccc(OC(C)C)cc2)n1,0,True,0.62,2.28,0.52,True,True
415,O=C1Nc2ccc(F)cc2C1=Cc1cccc(Br)c1,0,True,0.79,2.11,0.65,True,True
416,COc1ccc(Nc2ncc3[nH]c(=O)ccc3n2)cc1,0,True,0.76,2.01,0.44,True,False
417,CC1CC(Nc2nccc(-c3c[nH]c4c3CCC=C4c3ccccc3)n2)CCN1,0,True,0.62,3.78,0.67,True,True
418,CC1CCCCN1Cc1cc2c(C#N)cccc2[nH]1,0,True,0.89,2.85,0.2,True,False
419,CC(C)(C)n1nc(C2=C(c3c[nH]c4ccc(F)cc34)C(=O)NC2=O)c2c1CCNC2,0,True,0.57,3.18,0.78,True,False
420,COc1ccc(Nc2ncc(C(F)(F)F)c(OC)n2)cc1,0,True,0.94,2.13,0.55,True,True
